31,1768,1491,12,23,44
31,1775,952,0,12,32
31,1801,617,4,12,31
31,1833,457,35,24,40
31,1853,675,197,50,120
31,1867,1566,0,17,37
31,1880,1404,0,16,32
31,1895,1084,0,7,30
31,1896,1208,0,16,27
31,1897,1260,0,4,28
31,1921,484,275,62,141
31,1926,15,47,28,42
31,1933,1556,4,15,31
31,1943,1508,8,25,43
31,1950,1507,0,16,29
31,1967,998,136,26,82
31,1971,544,28,11,36
31,1972,1308,40,17,45
31,1983,26,47,23,41
31,1996,775,260,48,135
31,2003,981,284,90,150
31,2005,1511,10,22,37
32,1768,1491,12,23,44
32,1775,952,0,12,32
32,1801,617,4,12,31
32,1833,457,35,24,40
32,1853,677,197,50,120
32,1867,1566,0,17,37
32,1880,1404,0,16,32
32,1895,1084,0,7,30
32,1896,1208,0,16,27
32,1897,1260,0,4,28
32,1921,484,275,62,141
32,1926,15,47,28,42
32,1933,1556,4,15,31
32,1943,1508,8,25,43
32,1950,1507,0,16,29
32,1967,998,136,26,82
32,1971,544,28,11,36
32,1972,1308,40,17,45
32,1983,26,47,23,41
32,1996,775,260,48,135
32,2003,977,286,90,150
32,2005,1511,10,22,37
33,1768,1491,12,23,44
33,1775,952,0,12,32
33,1801,617,4,12,31
33,1833,456,35,24,40
33,1853,679,196,50,120
33,1867,1566,0,17,37
33,1880,1404,0,16,32
33,1895,1084,0,7,30
33,1896,1208,0,16,27
33,1897,1260,0,4,28
33,1921,484,275,62,141
33,1926,15,47,28,42
33,1933,1556,4,15,31
33,1943,1508,8,25,43
33,1950,1507,0,16,29
33,1967,998,136,26,82
33,1971,544,28,11,36
33,1972,1308,40,17,45
33,1983,26,47,23,41
33,1996,775,260,48,135
33,2003,973,287,90,150
33,2005,1511,10,22,37
34,1768,1491,12,23,44
34,1775,952,0,12,32
34,1801,617,4,12,31
34,1833,455,35,24,40
34,1853,681,195,50,120
34,1867,1566,0,17,37
34,1880,1404,0,16,32
34,1895,1084,0,7,30
34,1896,1208,0,16,27
34,1897,1260,0,4,28
34,1921,484,275,62,141
34,1926,15,47,28,42
34,1933,1556,4,15,31
34,1943,1508,8,25,43
34,1950,1507,0,16,29
34,1967,998,136,26,82
34,1971,544,28,11,36
34,1972,1308,40,17,45
34,1983,26,47,23,41
34,1996,775,260,48,135
34,2003,969,288,90,150
34,2005,1511,10,22,37
35,1768,1491,12,23,44
35,1775,952,0,12,32
35,1801,617,4,12,31
35,1833,454,35,24,40
35,1853,683,194,50,120
35,1867,1566,0,17,37
35,1880,1404,0,16,32
35,1895,1084,0,7,30
35,1896,1208,0,16,27
35,1897,1260,0,4,28
35,1921,484,275,62,141
35,1926,15,47,28,42
35,1933,1556,4,15,31
35,1943,1508,8,25,43
35,1950,1507,0,16,29
35,1967,998,136,26,82
35,1971,544,28,11,36
35,1972,1308,40,17,45
35,1983,26,47,23,41
35,1996,775,260,48,135
35,2003,967,289,90,150
35,2005,1511,10,22,37
36,1768,1491,12,23,44
36,1775,952,0,12,32
36,1801,617,4,12,31
36,1833,454,36,24,40
36,1853,685,193,50,120
36,1867,1566,0,17,37
36,1880,1404,0,16,32
36,1895,1084,0,7,30
36,1896,1208,0,16,27
36,1897,1260,0,4,28
36,1921,484,275,62,141
36,1926,15,47,28,42
36,1933,1556,4,15,31
36,1943,1508,8,25,43
36,1950,1507,0,16,29
36,1967,998,136,26,82
36,1971,544,28,11,36
36,1972,1308,40,17,45
36,1983,26,47,23,41
36,1996,775,260,48,135
36,2003,962,289,90,150
36,2005,1511,10,22,37
37,1768,1491,12,23,44
37,1775,952,0,12,32
37,1801,617,4,12,31
37,1833,453,36,24,40
37,1853,686,192,50,120
37,1867,1566,0,17,37
37,1880,1404,0,16,32
37,1895,1084,0,7,30
37,1896,1208,0,16,27
37,1897,1260,0,4,28
37,1921,484,275,62,141
37,1926,15,47,28,42
37,1933,1556,4,15,31
37,1943,1508,8,25,43
37,1950,1507,0,16,29
37,1967,998,136,26,82
37,1971,544,28,11,36
37,1972,1308,40,17,45
37,1983,26,47,23,41
