31,1733,77,93,73,115
31,1842,1410,322,93,234
31,1862,1546,339,13,17
31,1984,359,235,81,93
32,1733,76,93,73,115
32,1842,1411,317,96,243
32,1862,1546,340,13,17
32,1984,359,235,81,93
33,1733,75,93,73,115
33,1842,1413,317,96,243
33,1984,357,233,82,94
34,1733,75,93,73,115
34,1842,1416,314,97,247
34,1984,357,233,82,94
35,1733,75,94,73,115
35,1842,1418,310,101,257
35,1984,355,232,84,96
36,1733,75,94,73,115
36,1842,1421,314,97,247
36,1984,354,232,84,96
37,1733,75,94,73,115
37,1842,1422,314,97,247
37,1984,352,229,87,100
38,1733,76,94,73,115
38,1842,1426,317,96,243
38,1984,353,229,85,98
39,1733,76,93,73,115
39,1842,1428,321,92,233
39,1984,352,230,85,98
40,1733,76,93,73,115
40,1842,1427,315,95,242
40,1984,351,229,85,98
41,1733,76,93,73,115
41,1842,1433,318,94,238
41,1984,348,228,89,102
42,1733,76,92,73,115
42,1842,1440,312,95,242
42,1984,348,227,89,102
43,1733,76,92,73,115
43,1842,1446,315,94,238
43,1984,348,228,87,100
44,1733,77,92,73,115
44,1842,1447,308,97,247
44,1984,346,227,87,100
45,1733,77,92,73,115
45,1842,1457,309,95,242
45,1984,346,229,85,98
46,1733,76,91,74,117
46,1842,1461,309,94,238
46,1984,345,229,85,98
47,1733,76,92,73,115
47,1842,1467,310,92,233
47,1984,344,229,85,98
48,1733,76,92,73,115
48,1842,1471,307,92,233
48,1984,342,229,85,98
49,1733,77,92,73,115
49,1842,1474,306,92,233
49,1984,338,227,91,104
50,1733,77,92,73,115
50,1842,1478,307,90,228
50,1984,339,229,87,100
51,1733,77,92,73,115
51,1842,1480,307,90,228
51,1984,334,226,89,102
52,1733,77,93,73,115
52,1842,1482,307,90,228
52,1984,332,226,89,102
53,1733,76,93,73,115
53,1842,1485,310,88,224
53,1984,331,227,89,102
54,1733,76,94,73,115
54,1842,1486,307,90,228
54,1984,330,227,87,100
55,1733,77,96,71,112
55,1842,1489,308,90,228
55,1984,326,225,89,102
56,1733,77,96,71,112
56,1842,1498,311,88,224
56,1984,324,222,93,106
57,1733,76,95,73,115
57,1842,1502,308,90,228
57,1984,323,223,93,106
58,1733,75,94,74,117
58,1842,1507,308,92,233
58,1984,322,223,93,106
59,1733,74,93,75,119
59,1842,1512,307,94,238
59,1984,321,222,93,106
60,1733,76,96,72,114
60,1842,1518,305,94,238
60,1984,321,223,91,104
61,1733,75,96,72,114
61,1842,1519,306,94,238
61,1984,319,222,91,104
62,1733,73,93,75,119
62,1842,1521,303,95,242
62,1984,318,222,91,104
63,1733,73,94,75,119
63,1842,1522,298,95,242
63,1984,317,222,91,104
64,1733,73,93,75,119
64,1842,1525,297,95,242
64,1984,317,221,91,104
65,1733,73,94,75,119
65,1842,1526,298,95,242
65,1984,316,221,91,104
66,1733,72,94,75,119
66,1842,1528,297,95,242
66,1984,315,221,91,104
67,1733,72,94,75,119
67,1842,1529,297,95,242
67,1984,314,221,91,104
68,1733,72,93,75,119
68,1842,1531,297,95,242
68,1984,313,221,91,104
69,1733,72,93,75,119
69,1842,1532,297,95,242
69,1984,314,222,89,102
70,1733,72,92,75,119
70,1842,1534,298,95,242
70,1984,313,222,89,102
71,1733,72,93,75,119
71,1842,1535,298,95,242
71,1984,314,223,87,100
72,1733,72,94,75,119
72,1842,1537,296,97,247
72,1984,314,224,85,98
73,1733,73,97,72,114
73,1842,1538,295,97,247
73,1984,313,224,85,98
74,1733,74,99,71,112
74,1842,1542,296,97,247
74,1984,313,223,85,98
75,1733,76,100,71,112
75,1842,1543,295,95,242
75,1984,313,224,84,96
76,1733,77,104,71,112
76,1842,1546,295,94,238
76,1984,311,222,85,98
77,1733,78,106,70,110
77,1842,1547,292,94,238
77,1984,309,221,87,100
78,1733,79,109,68,108
78,1842,1549,289,95,242
78,1984,309,220,87,100
79,1733,80,110,68,108
79,1842,1548,286,95,242
79,1984,308,219,89,102
80,1733,80,112,70,110
80,1842,1551,290,94,238
80,1984,307,217,91,104
81,1733,81,114,68,108
81,1842,1550,288,94,238
81,1984,305,216,93,106
82,1733,81,115,71,112
82,1842,1550,286,95,242
82,1984,306,217,91,104
83,1733,81,117,72,114
83,1842,1550,284,95,242
83,1984,305,215,93,106
84,1733,83,119,72,114
84,1842,1552,285,95,242
84,1984,304,215,93,106
85,1733,84,122,72,114
85,1842,1553,284,95,242
85,1984,303,216,93,106
86,1733,83,122,74,117
86,1842,1554,284,95,242
86,1984,302,215,93,106
87,1733,83,122,75,119
87,1842,1556,287,94,238
87,1984,301,215,93,106
88,1733,83,123,75,119
88,1842,1557,286,94,238
88,1984,299,215,94,108
89,1733,84,123,77,122
89,1842,1558,287,92,233
89,1984,299,215,94,108
90,1733,84,124,77,122
90,1842,1561,288,90,228
90,1984,298,215,94,108
91,1733,85,125,77,122
91,1842,1560,285,90,228
91,1984,296,215,94,108
92,1733,85,126,77,122
92,1842,1564,286,90,228
92,1984,295,215,94,108
93,1733,86,128,75,119
93,1842,1563,283,90,228
93,1984,294,215,94,108
94,1733,87,131,74,117
94,1842,1564,281,90,228
94,1984,292,215,94,108
95,1733,88,134,72,114
95,1842,1564,277,92,233
95,1984,290,215,94,108
96,1733,89,136,71,112
96,1842,1565,276,92,233
96,1984,290,215,93,106
97,1733,90,138,71,112
97,1842,1566,275,92,233
97,1984,288,215,93,106
98,1733,92,140,71,112
98,1842,1567,276,90,228
98,1984,286,214,93,106
99,1733,92,143,71,112
99,1842,1569,275,90,228
99,1984,285,214,93,106
100,1733,92,145,71,112
100,1842,1570,275,90,228
100,1984,284,213,93,106
101,1733,91,147,72,114
101,1842,1570,275,90,228
101,1984,282,211,94,108
102,1733,92,149,71,112
102,1842,1570,275,90,228
102,1984,282,212,93,106
103,1733,92,150,72,114
103,1842,1571,274,90,228
103,1984,279,211,94,108
104,1733,93,149,72,114
104,1842,1573,276,88,224
104,1984,279,211,94,108
105,1733,94,150,72,114
105,1842,1573,274,88,224
105,1984,278,210,94,108
106,1733,94,150,72,114
106,1842,1574,274,86,220
106,1984,279,211,93,106
107,1733,95,152,71,112
107,1842,1574,272,88,224
107,1984,276,210,94,108
108,1733,96,153,71,112
108,1842,1574,269,88,224
108,1984,277,211,93,106
109,1733,97,155,71,112
109,1842,1575,268,88,224
109,1984,275,211,93,106
110,1733,98,157,71,112
110,1842,1575,264,90,228
110,1984,276,212,91,104
111,1733,100,160,70,110
111,1842,1576,263,90,228
111,1984,275,212,91,104
112,1733,101,162,68,108
112,1842,1577,262,90,228
112,1984,275,212,91,104
113,1733,101,165,70,110
113,1842,1578,262,90,228
113,1984,276,213,89,102
114,1733,104,166,68,108
114,1842,1579,261,90,228
114,1984,274,212,89,102
115,1733,105,169,68,108
115,1842,1580,263,88,224
115,1984,275,213,87,100
116,1733,106,171,68,108
116,1842,1581,262,88,224
116,1984,273,213,87,100
117,1733,106,171,70,110
117,1842,1582,263,88,224
117,1984,273,213,87,100
118,1733,107,171,70,110
118,1842,1583,265,86,220
118,1984,272,212,87,100
119,1733,107,171,70,110
119,1842,1586,267,86,220
119,1984,272,212,87,100
120,1733,108,173,68,108
120,1842,1585,268,86,220
120,1984,271,212,87,100
121,1733,109,174,68,108
121,1842,1587,271,85,215
121,1984,271,211,87,100
122,1733,109,175,68,108
122,1842,1587,275,83,211
122,1984,269,210,89,102
123,1733,110,176,68,108
123,1842,1588,277,83,211
123,1984,268,209,91,104
124,1733,111,177,68,108
124,1842,1589,282,81,207
124,1984,267,207,93,106
125,1733,112,179,68,108
125,1842,1589,283,81,207
125,1984,265,206,94,108
126,1733,113,181,67,106
126,1842,1590,287,80,203
126,1984,266,207,93,106
127,1733,114,184,66,104
127,1842,1589,289,80,203
127,1984,265,207,93,106
128,1733,113,186,67,106
128,1842,1590,294,78,199
128,1984,263,206,94,108
129,1733,116,189,66,104
129,1842,1590,296,78,199
129,1984,261,205,96,111
130,1733,116,191,67,106
130,1842,1591,299,78,199
130,1984,261,205,96,111
131,1733,117,193,67,106
131,1842,1591,303,78,199
131,1984,261,206,94,108
132,1733,117,195,67,106
132,1842,1591,308,77,195
132,1984,260,207,94,108
133,1733,117,196,68,108
133,1842,1593,314,75,191
133,1984,259,207,94,108
134,1733,117,197,70,110
134,1842,1594,317,75,191
134,1984,258,207,94,108
135,1733,117,196,71,112
135,1842,1593,319,75,191
135,1984,256,206,96,111
136,1733,118,198,71,112
136,1842,1593,320,75,191
136,1984,256,207,94,108
137,1733,117,197,72,114
137,1842,1594,322,74,187
137,1984,253,206,96,111
138,1733,117,196,72,114
138,1842,1595,323,74,187
138,1984,253,207,94,108
139,1733,116,194,74,117
139,1842,1596,322,74,187
139,1984,251,207,94,108
140,1733,116,193,74,117
140,1842,1597,323,74,187
140,1984,249,206,94,108
141,1733,116,193,74,117
141,1842,1598,322,74,187
141,1984,248,207,93,106
142,1733,117,194,72,114
142,1842,1598,324,74,187
142,1984,246,206,93,106
143,1733,118,195,72,114
143,1842,1599,326,74,187
143,1984,246,206,93,106
144,1733,118,195,72,114
144,1842,1599,329,72,184
144,1984,244,205,93,106
145,1733,118,194,74,117
145,1842,1599,332,72,184
145,1984,243,205,93,106
146,1733,118,193,75,119
146,1842,1600,333,72,184
146,1984,242,205,93,106
147,1733,119,193,75,119
147,1842,1600,338,71,180
147,1984,241,203,94,108
148,1733,118,192,77,122
148,1842,1602,343,71,180
148,1984,241,202,94,108
149,1733,119,192,77,122
149,1842,1602,347,71,180
149,1984,240,203,94,108
150,1733,119,191,79,124
150,1842,1603,349,71,180
150,1984,239,202,94,108
151,1733,119,190,80,126
151,1842,1603,349,71,180
151,1984,239,202,94,108
152,1733,119,189,82,129
152,1842,1602,349,71,180
152,1984,238,202,94,108
153,1733,120,189,82,129
153,1842,1602,348,71,180
153,1984,239,203,93,106
154,1733,120,190,82,129
154,1842,1602,348,71,180
154,1984,237,203,93,106
155,1733,120,189,83,132
155,1842,1603,349,71,180
155,1984,237,204,93,106
156,1733,121,189,83,132
156,1842,1603,352,69,177
156,1984,238,205,91,104
157,1733,120,189,83,132
157,1842,1605,354,68,173
157,1984,238,205,91,104
158,1733,121,189,83,132
158,1842,1606,358,67,170
158,1984,237,204,91,104
159,1733,121,189,83,132
159,1842,1606,360,65,166
159,1984,237,204,91,104
160,1733,123,190,82,129
160,1842,1607,363,65,166
160,1984,237,204,91,104
161,1733,122,190,82,129
161,1842,1607,364,65,166
161,1984,236,203,93,106
162,1733,123,191,82,129
162,1842,1606,366,65,166
162,1984,236,203,93,106
163,1733,124,193,80,126
163,1842,1606,370,64,163
163,1984,235,203,93,106
164,1733,125,194,79,124
164,1842,1607,372,63,160
164,1984,235,202,93,106
165,1733,125,195,79,124
165,1842,1608,373,63,160
165,1984,234,201,94,108
166,1733,127,196,77,122
166,1842,1608,373,63,160
166,1984,233,199,96,111
